id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
6057,1.712989,tcp,ftp,FIN,22,22,1182,1620,25.102322,62,252,5272.655273,7224.79834,7,9,81.527098,80.142094,4171.626478,4792.225401,255,2153608990,2657088153,255,0.082265,0.029995,0.05227,54,74,0,0,1,1,4,1,1,2,1,1,0,2,1,0,1
6058,0.58565,tcp,ftp-data,FIN,8,10,364,3754,29.027575,62,252,4357.55127,46157.25781,1,3,83.664286,57.275333,5306.8031,4256.572614,255,3183986331,3802335127,255,0.095656,0.059816,0.03584,46,375,0,0,1,1,4,1,1,2,0,0,0,2,1,0,1
6059,0.607952,tcp,http,FIN,20,36,2440,41036,90.467669,62,252,30502.4082,525002,6,16,31.997472,17.057343,1640.219314,1388.113221,255,2956171839,2277349619,255,0.052244,0.006914,0.04533,122,1140,1,109,1,1,1,1,1,1,0,0,1,1,1,0,1
6060,0.000008,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
6061,0.60444,tcp,http,FIN,10,10,866,1432,31.434056,62,252,10323.60547,17060.41992,2,2,67.16,59.111891,4256.799832,109.485141,255,1813982437,1236553113,255,0.116735,0.071743,0.044992,87,143,1,255,1,1,1,1,1,1,0,0,1,1,1,0,1
6062,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,1
6063,0.531047,tcp,http,FIN,14,38,1000,45298,96.0367,62,252,13994.99512,664438.375,2,17,40.773847,14.088919,2235.161347,1533.852176,255,3850441925,3800973833,255,0.057151,0.009736,0.047415,71,1192,1,21629,1,1,1,1,1,1,0,0,1,1,1,0,1
6064,0.000008,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
6065,0.000006,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,84,0,0,0,6,2,1,1,1,1,0,0,0,3,1,0,1
6066,2.456284,tcp,ftp,FIN,22,22,1182,1612,17.506119,62,252,3677.099121,5012.449707,7,9,116.965903,113.719667,6529.615313,7686.957331,255,3688713979,3009918428,255,0.122022,0.066983,0.055039,54,73,0,0,1,1,2,1,1,2,1,1,0,2,1,0,1
6067,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,1
6068,0.636352,tcp,-,FIN,10,8,564,354,26.714774,254,252,6386.402344,3897.214111,2,1,70.102667,85.154,5421.527873,132.464109,255,4141606296,1151858353,255,0.058912,0.040271,0.018641,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
6069,0.000008,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
6070,1.503049,tcp,http,FIN,32,112,2884,148402,95.139945,62,252,14871.10547,782819.4375,6,54,48.485452,13.234667,2457.216775,1372.900597,255,1139572601,3686092111,255,0.07589,0.033458,0.042432,90,1325,1,109,1,1,1,1,1,2,0,0,1,1,1,0,1
6071,0.595846,tcp,http,FIN,10,8,768,354,28.530862,254,252,9290.991211,4162.149414,2,1,62.597889,80.375859,4320.780388,129.645492,255,683536982,1554102084,255,0.089434,0.033205,0.056229,77,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
6072,0.235113,tcp,http,FIN,10,8,822,1292,72.305659,62,252,25179.38281,38483.625,2,2,26.123667,30.305428,1354.343023,54.517613,255,591021188,3956334424,255,0.053437,0.006739,0.046698,82,162,1,231,2,1,1,1,1,1,0,0,1,1,1,0,1
6073,0.000008,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
6074,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,1
6075,0.279961,tcp,http,FIN,10,6,864,268,53.578893,254,252,22231.66797,6400.891602,2,1,26.525111,45.744,1327.923444,60.277816,255,2268374635,531761310,255,0.086196,0.051232,0.034964,86,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
6076,0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,3,0,1
6077,0.506184,tcp,-,FIN,14,10,5138,552,45.438024,254,252,75403.41406,7854.851562,4,2,37.800691,50.851445,2897.721517,98.234766,255,1698481865,3567288488,255,0.093317,0.048514,0.044803,367,55,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1
6078,0.263743,tcp,-,FIN,10,6,1840,268,56.873545,254,252,50230.71484,6794.492676,2,1,25.489111,48.892199,1279.077597,70.688047,255,847302223,4194855727,255,0.066286,0.019272,0.047014,184,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6079,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,1
6080,0.215157,tcp,http,FIN,10,12,806,8088,97.603145,62,252,26994.24023,275668.4688,2,4,23.906333,17.612636,1206.901242,1592.346075,255,2983649809,2728682484,255,0.05834,0.01143,0.04691,81,674,1,3561,1,1,1,1,1,1,0,0,1,1,1,0,1
6081,0.552515,tcp,ftp-data,FIN,8,8,364,1744,27.148586,62,252,4618.879395,22095.32813,1,2,78.930712,70.864,5389.500344,151.285937,255,3007667966,1262732855,255,0.103265,0.055676,0.047589,46,218,0,0,1,1,2,1,1,3,0,0,0,2,1,0,1
6082,0.263848,tcp,http,FIN,10,6,850,268,56.850913,254,252,23195.17188,6791.789062,2,1,25.326889,50.546602,1310.497457,73.659953,255,1037751124,3347937888,255,0.070497,0.011108,0.059389,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
6083,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,1
6084,0.659664,tcp,http,FIN,10,6,998,268,22.73885,254,252,10902.52051,2716.534668,2,1,69.680667,115.305203,3823.522625,185.067047,255,1435603889,809124759,255,0.132488,0.083123,0.049365,100,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
6085,1.049437,tcp,-,FIN,32,116,1608,132900,140.075101,62,252,11876.84375,1004386.125,6,56,33.852808,8.949339,1644.807344,854.407137,255,3871677763,743813196,255,0.042734,0.018993,0.023741,50,1146,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
6086,0.00001,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,3,0,1
6087,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,1
6088,0.248198,tcp,http,FIN,10,6,1186,268,60.435619,254,252,34424.12891,7220.041992,2,1,26.062667,47.526602,2066.89823,85.420648,255,194777962,3273563128,255,0.023777,0.010556,0.013221,119,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
6089,0.741526,tcp,-,FIN,10,8,564,354,22.925696,254,252,5480.589844,3344.45459,2,1,81.316667,102.845289,5756.456799,155.293359,255,2929849069,1151180425,255,0.072674,0.0216,0.051074,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6090,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,1
6091,0.000004,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,1
6092,0.00001,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
6093,1.201693,tcp,-,FIN,28,26,4216,3392,44.104441,254,252,27068.47656,21716.02734,11,11,44.507149,46.490719,2101.161093,54.830383,255,4114071293,2687060343,255,0.052957,0.007234,0.045723,151,130,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6094,0.165625,tcp,http,FIN,10,6,852,268,90.566034,254,252,37047.54688,10819.62207,2,1,15.596667,30.4936,999.839818,45.953277,255,186247705,2266418657,255,0.02635,0.013154,0.013196,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
6095,0.484953,tcp,-,FIN,14,14,4706,1224,55.6755,254,252,72089.46094,18756.45703,4,5,37.304077,36.75223,1860.56342,44.724406,255,2713163156,1341076091,255,0.050184,0.006632,0.043552,336,87,0,0,1,1,2,2,1,2,0,0,0,2,2,0,1
6096,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,1
6097,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
6098,0.799123,tcp,smtp,FIN,22,20,6326,1742,51.306245,62,252,60456.27734,16568.16211,8,8,38.053477,41.487316,1888.168233,46.306434,255,273975860,3500653611,255,0.055642,0.009631,0.046011,288,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6099,0.864771,tcp,smtp,FIN,62,26,60028,1968,100.604668,62,252,546364.3125,17512.15039,28,8,14.176573,34.314121,1091.313615,40.897695,255,666969965,2477156215,255,0.049241,0.006271,0.04297,968,76,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6100,0.000002,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,1
6101,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
6102,0.660717,tcp,-,FIN,10,8,564,354,25.729624,254,252,6150.893555,3753.498047,2,1,73.413,93.317859,5417.622782,135.556719,255,2915786971,1898744263,255,0.051377,0.006837,0.04454,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6103,0.249303,tcp,http,FIN,10,6,1566,268,60.167748,254,252,45246.14844,7188.040527,2,1,25.511889,46.769199,1475.759968,74.63057,255,509921218,4243556995,255,0.031104,0.015447,0.015657,157,45,1,0,2,1,1,1,1,1,0,0,1,2,1,0,1
6104,0.209593,tcp,http,FIN,10,6,904,268,71.567276,254,252,31069.74023,8549.904297,2,1,21.837333,40.620199,1154.2138,69.576656,255,3473750211,942870247,255,0.05624,0.006483,0.049757,90,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,1
6105,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,1
6106,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
6107,0.208911,tcp,http,FIN,10,6,982,268,71.80091,254,252,33851.73438,8577.81543,2,1,22.690778,40.381199,1208.661945,73.127242,255,1075691399,3366978340,255,0.052844,0.006996,0.045848,98,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
6108,1.222948,tcp,ftp,FIN,22,22,1198,1628,35.16094,62,252,7483.556641,10165.60059,7,9,58.235618,57.88538,3098.746494,3646.095354,255,2089350418,850146506,255,0.051118,0.006549,0.044569,54,74,0,0,1,1,2,1,1,2,1,1,0,2,1,0,1
6109,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,1
6110,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
6111,0.166219,tcp,http,FIN,10,6,780,268,90.242393,254,252,33786.75391,10780.95801,2,1,17.389333,29.05,1006.247728,45.512766,255,3758469179,3595769071,255,0.033791,0.020968,0.012823,78,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
6112,0.831443,tcp,smtp,FIN,36,22,24635,1920,68.55551,62,252,230452.3594,17636.80664,15,8,23.755515,39.052047,1541.143308,47.641559,255,236156102,3346814648,255,0.054055,0.006924,0.047131,684,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6113,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
6114,0.634876,tcp,-,FIN,10,8,564,354,26.776882,254,252,6401.25,3906.274414,2,1,68.731778,89.767,5423.397144,137.121516,255,899611823,4166677569,255,0.062577,0.006504,0.056073,56,44,0,0,1,1,1,1,1,3,0,0,0,1,1,0,1
6115,0.190953,tcp,http,FIN,10,6,970,268,78.553361,254,252,36574.44531,9384.507812,2,1,19.866,35.621602,1053.980322,60.514371,255,4215120433,562348766,255,0.057793,0.012841,0.044952,97,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
6116,2.337422,tcp,-,FIN,70,362,3110,466124,184.391188,62,252,10493.61231,1590939.125,7,179,33.875682,6.486707,1675.28609,715.227406,255,1420047387,2220293131,255,0.054082,0.007619,0.046463,44,1288,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6117,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,1
6118,5.156609,tcp,smtp,FIN,798,138,1071060,6770,181.320707,62,252,1659568.125,10427.00684,396,8,6.478152,37.590145,995.393406,69.471312,255,2363133152,982779130,255,0.052556,0.00603,0.046526,1342,49,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6119,0.626504,tcp,-,FIN,10,8,564,354,27.134703,254,252,6486.790039,3958.474365,2,1,69.611556,87.886,5387.339364,138.988313,255,828498363,1955005359,255,0.051927,0.00656,0.045367,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
6120,0.231786,tcp,http,FIN,10,10,832,5336,81.972165,62,252,25851.43164,165773.6094,2,3,25.754,24.337778,1376.339946,2096.063514,255,2150004397,3349401917,255,0.053885,0.007358,0.046527,83,534,1,2224,1,1,1,1,1,1,0,0,1,1,1,0,1
6121,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,5,4,4,8,0,0,0,13,8,0,1
6122,0.220155,tcp,http,FIN,10,8,792,1030,77.218323,62,252,25909.01953,32776.90625,2,2,24.367667,29.888,1348.019541,51.140227,255,446917484,1731519482,255,0.025906,0.010929,0.014977,79,129,1,95,1,1,1,1,1,1,0,0,1,1,1,0,1
6123,0.000008,any,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
6124,0.219004,tcp,http,FIN,10,8,826,1346,77.624151,62,252,27177.58594,43031.17578,2,2,24.333778,29.822285,1318.694946,53.650953,255,3396763831,3804949928,255,0.05113,0.006602,0.044528,83,168,1,247,1,1,1,1,1,1,0,0,1,1,1,0,1
6125,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,5,4,4,8,0,0,0,13,8,0,1
6126,1.30413,tcp,ftp,FIN,22,22,1178,1606,32.972174,62,252,6901.152832,9403.970703,7,9,62.101428,61.621382,3477.549176,3876.743538,255,270716352,4239165817,255,0.054498,0.008648,0.04585,54,73,0,0,1,1,2,1,1,2,1,1,0,3,1,0,1
6127,0.267906,tcp,-,FIN,12,8,1468,370,70.920395,254,252,40193.19922,9675.035156,3,2,23.145,37.40843,1244.20127,55.501449,255,1820072227,3438351142,255,0.050034,0.006038,0.043996,122,46,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6128,0.000005,ipv6-opts,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
6129,0.000009,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
6130,0.000005,ipv6-opts,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
6131,0.000005,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,532,0,0,0,28,2,8,8,1,28,0,0,0,8,28,0,1
6132,0.245162,tcp,http,FIN,10,8,856,1388,69.341906,62,252,25158.875,39647.25391,2,2,27.240222,33.186715,1406.480297,53.556406,255,940891143,2072601559,255,0.049758,0.005528,0.04423,86,174,1,266,1,1,1,1,1,1,0,0,1,1,1,0,1
6133,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,5,4,4,8,0,0,0,13,8,0,1
6134,0.000005,ipv6-opts,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
6135,0.000011,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,532,0,0,0,36,2,15,15,2,36,0,0,0,15,36,0,1
6136,0.009165,udp,-,CON,2,2,168,112,327.332236,254,60,73322.42188,48881.61328,0,0,0.01,0.009,0,0,0,0,0,0,0,0,0,84,56,0,0,3,0,2,1,1,2,0,0,0,2,2,0,1
6137,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,5,4,4,8,0,0,0,13,8,0,1
6138,0.803031,tcp,smtp,FIN,22,20,3563,1868,51.056558,62,252,33891.59375,17683.00195,8,8,38.239571,41.439316,1870.070668,50.635937,255,1997867389,3741729985,255,0.050305,0.005954,0.044351,162,93,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6139,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
6140,0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
6141,0.2021,tcp,http,FIN,10,8,774,1362,84.116776,62,252,27590.30273,47184.5625,2,2,22.455556,24.038,1157.414784,38.683496,255,983543406,2099844328,255,0.041493,0.033155,0.008338,77,170,1,274,1,1,1,1,1,1,0,0,1,1,1,0,1
6142,0.310943,tcp,-,FIN,12,12,555,594,73.968539,62,252,13095.64746,14021.86231,3,4,28.149091,27.318092,1579.870432,38.019211,255,205890382,2682589097,255,0.022548,0.010435,0.012113,46,50,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
6143,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,5,4,4,8,0,0,0,13,8,0,1
6144,6.416638,tcp,-,FIN,10,8,1018,354,2.649363,254,252,1143.277832,386.495239,2,1,712.959778,912.268,47654.30506,1486.61875,255,4232789863,3806277620,255,0.063207,0.016124,0.047083,102,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,1
6145,0.232944,tcp,http,FIN,10,10,798,3744,81.564669,62,252,24692.63086,115735.9688,2,3,25.882667,18.633444,1296.952098,1348.341161,255,868222317,4273983482,255,0.076449,0.056684,0.019765,80,374,1,1406,1,1,1,1,1,1,0,0,1,1,1,0,1
6146,1.103153,tcp,http,FIN,34,170,1776,217063,184.017994,62,252,12502.3457,1564874.5,2,83,33.428879,6.516559,1733.33578,824.591567,255,2283688795,318000420,255,0.062099,0.007542,0.054557,52,1277,1,104877,1,1,1,1,1,1,0,0,1,1,1,0,1
6147,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
6148,0.000011,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,532,0,0,0,29,2,8,8,1,29,0,0,0,8,29,0,1
6149,0.879018,tcp,pop3,FIN,32,108,1472,122446,158.131004,62,252,12978.11816,1104077.5,7,52,28.35542,7.995262,1421.099587,745.856886,255,200533884,1390141176,255,0.031462,0.023071,0.008391,46,1134,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6150,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
6151,0.332061,tcp,http,FIN,10,6,932,268,45.172424,254,252,20213.1543,5396.599121,2,1,35.508667,60.167801,2099.687898,105.861516,255,3230076413,1445628090,255,0.084808,0.031218,0.05359,93,45,1,0,2,1,1,2,1,1,0,0,1,2,1,0,1
6152,0.180535,tcp,http,FIN,10,6,864,268,83.086381,254,252,34475.30859,9926.052734,2,1,18.076556,33.060199,1031.861779,51.520113,255,3224589196,945203846,255,0.033799,0.015231,0.018568,86,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
6153,0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
6154,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
6155,0.205564,tcp,http,FIN,10,6,798,268,72.969973,254,252,27981.55273,8717.479492,2,1,22.840444,37.763801,1171.346735,72.936031,255,2773425303,1383392885,255,0.05249,0.006434,0.046056,80,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
6156,0.000005,ipv6-opts,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
6157,0.000003,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
6158,0.288297,tcp,http,FIN,10,8,786,1324,58.966969,62,252,19646.40625,32161.2793,2,2,32.033,40.082285,1602.05226,59.446145,255,1878722157,2907551294,255,0.053675,0.006893,0.046782,79,166,1,264,1,1,1,1,1,1,0,0,1,1,2,0,1
6159,0.84367,tcp,smtp,FIN,24,20,6847,1700,50.967795,62,252,62223.37891,15314.04395,9,8,36.681304,43.858051,1805.724497,50.131836,255,2642495556,3260814910,255,0.063324,0.009751,0.053573,285,85,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
6160,0.000009,cftp,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
6161,0.18534,tcp,http,FIN,10,6,876,268,80.93234,254,252,34056.32813,9668.716797,2,1,18.896,34.120801,1013.017933,57.348246,255,3248311696,1944620357,255,0.063723,0.014731,0.048992,88,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
6162,0.185569,tcp,http,FIN,10,6,856,268,80.832465,254,252,33238.30859,9656.785156,2,1,18.967333,35.457398,1013.524207,60.296691,255,3937672022,3548454136,255,0.05448,0.008274,0.046206,86,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
6163,0.235881,tcp,http,FIN,10,18,818,15790,114.464497,62,252,24995.6543,505780.4688,2,7,26.209,13.424235,1256.235745,1301.820066,255,2892590640,1321396288,255,0.051431,0.007052,0.044379,82,877,1,7296,2,1,1,1,1,2,0,0,1,1,2,0,1
6164,0.187984,tcp,http,FIN,10,6,1270,268,79.794023,254,252,48642.4375,9532.725586,2,1,18.848111,36.385398,1009.180344,60.819137,255,699583378,595779628,255,0.050183,0.006048,0.044135,127,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
6165,1.706412,tcp,-,FIN,52,252,2476,314836,177.565563,62,252,11387.63672,1470158.5,6,124,33.440491,6.727833,2013.731261,864.097826,255,3985033060,1412372614,255,0.033503,0.017717,0.015786,48,1249,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
6166,0.000008,sat-expak,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
6167,0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
6168,0.212264,tcp,-,FIN,10,6,2528,268,70.666716,254,252,85779.96875,8442.317383,2,1,21.914556,39.539199,1246.85139,65.148844,255,3480163370,3803049629,255,0.031092,0.014559,0.016533,253,45,0,0,2,1,1,1,1,1,0,0,0,2,2,0,1
6169,0.187984,tcp,http,FIN,10,6,1270,268,79.794023,254,252,48642.4375,9532.725586,2,1,18.848111,36.385398,1009.180344,60.819137,255,699583378,595779628,255,0.050183,0.006048,0.044135,127,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
